_id,code_universite,code_etablissement,code_domaine,inscrits_f,inscrits_m,annee
1429,4,422,52,4,2,2021
1430,4,420,53,20,14,2021
1431,4,420,53,27,36,2021
1432,4,420,53,34,33,2021
1433,4,420,53,20,11,2021
1434,4,420,44,7,3,2021
1435,4,420,41,2,10,2021
1436,4,420,44,5,8,2021
1437,4,420,41,6,8,2021
1438,4,419,53,67,88,2021
1439,4,419,53,111,74,2021
1440,4,419,53,123,68,2021
1441,4,419,53,81,36,2021
1442,4,419,62,61,19,2021
1443,4,419,62,39,16,2021
1444,4,418,53,32,107,2021
1445,4,418,53,40,85,2021
1446,4,418,53,69,81,2021
1447,4,418,53,78,72,2021
1448,4,418,53,82,32,2021
1449,4,418,53,85,30,2021
1450,4,415,34,18,5,2021
1451,4,415,34,21,6,2021
1452,4,415,31,22,6,2021
1453,4,415,31,17,2,2021
1454,4,415,31,26,7,2021
1455,4,415,31,16,2,2021
1456,4,415,31,19,5,2021
1457,4,415,31,15,3,2021
1458,4,415,31,93,26,2021
1459,4,415,31,80,20,2021
1460,4,415,31,19,5,2021
1461,4,415,31,146,38,2021
1462,4,415,31,21,70,2021
1463,4,415,31,174,99,2021
1464,4,415,42,50,41,2021
1465,4,415,42,32,19,2021
1466,4,415,34,51,20,2021
1467,4,415,34,19,3,2021
1468,4,414,62,111,47,2021
1469,4,414,62,66,21,2021
1470,4,413,62,16,3,2021
1471,4,413,62,21,4,2021
1472,4,413,62,19,1,2021
1473,4,412,42,17,8,2021
1474,4,412,53,19,15,2021
1475,4,412,53,11,5,2021
1476,4,412,53,21,14,2021
1477,4,412,53,6,12,2021
1478,4,412,53,18,1,2021
1479,4,412,42,25,20,2021
1480,4,412,42,28,25,2021
1481,4,412,53,10,8,2021
1482,4,412,53,41,20,2021
1483,4,412,53,8,14,2021
1484,4,412,53,2,4,2021
1485,4,412,42,28,29,2021
1486,4,412,42,13,17,2021
1487,4,412,53,33,14,2021
1488,4,412,53,47,72,2021
1489,4,412,42,4,6,2021
1490,4,412,42,15,15,2021
1491,4,412,42,20,20,2021
1492,4,412,53,15,10,2021
1493,4,412,53,6,6,2021
1494,4,412,53,6,7,2021
1495,4,412,53,7,6,2021
1496,4,412,53,6,6,2021
1497,4,410,22,184,69,2021
1498,4,410,22,91,13,2021
1499,4,410,22,86,15,2021
1500,4,410,22,53,9,2021
1501,4,410,22,41,5,2021
1502,4,410,22,59,5,2021
1503,4,410,22,48,9,2021
1504,4,410,22,42,11,2021
1505,4,410,22,11,0,2021
1506,4,410,22,149,29,2021
1507,4,410,22,25,0,2021
1508,4,410,22,25,8,2021
1509,4,410,22,40,4,2021
1510,4,410,22,24,0,2021
1511,4,410,22,34,4,2021
1512,4,410,22,9,1,2021
1513,4,410,22,43,7,2021
1514,4,410,22,23,1,2021
1515,4,410,22,96,13,2021
1516,4,410,22,16,0,2021
1517,4,410,22,29,7,2021
1518,4,410,22,49,14,2021
1519,4,410,22,19,5,2021
1520,4,410,22,11,3,2021
1521,4,410,22,16,2,2021
1522,4,410,22,28,9,2021
1523,4,410,22,45,4,2021
1524,4,410,22,22,5,2021
1525,4,410,22,29,3,2021
1526,4,410,22,12,2,2021
1527,4,410,22,8,0,2021
1528,4,410,22,34,3,2021
1529,4,410,22,41,7,2021
1530,4,410,22,29,2,2021
1531,4,410,22,17,0,2021
1532,4,410,22,13,3,2021
1533,4,410,22,23,3,2021
1534,4,410,22,49,5,2021
1535,4,410,22,23,2,2021
1536,4,410,22,26,3,2021
1537,4,410,22,28,6,2021
1538,4,410,22,28,9,2021
1539,4,411,22,81,44,2021
1540,4,411,22,36,12,2021
1541,4,411,22,44,13,2021
1542,4,411,22,28,1,2021
1543,4,411,22,61,25,2021
1544,4,411,22,16,3,2021
1545,4,411,22,35,2,2021
1546,4,411,22,13,5,2021
1547,4,411,22,23,13,2021
1548,4,411,22,12,1,2021
1549,4,411,22,24,10,2021
1550,4,411,22,36,19,2021
1551,4,411,22,13,1,2021
1552,4,411,22,19,1,2021
1553,4,411,22,1,0,2021
1554,4,411,22,13,6,2021
1555,4,411,22,22,3,2021
1556,4,411,22,17,4,2021
1557,4,411,22,18,0,2021
1558,4,409,21,65,17,2021
1559,4,409,21,69,23,2021
1560,4,409,21,60,29,2021
1561,4,409,21,16,12,2021
1562,4,409,21,10,1,2021
1563,4,409,21,19,4,2021
1564,4,409,21,10,4,2021
1565,4,409,21,1,7,2021
1566,4,409,21,8,5,2021
1567,4,409,21,13,4,2021
1568,4,409,21,25,13,2021
1569,4,409,21,20,24,2021
1570,4,409,21,25,8,2021
1571,4,409,21,13,1,2021
1572,4,409,21,7,2,2021
1573,4,409,21,9,2,2021
1574,4,409,21,8,8,2021
1575,4,409,21,10,0,2021
1576,4,409,21,22,5,2021
1577,4,409,21,36,2,2021
1578,4,409,21,9,18,2021
1579,4,409,21,21,6,2021
1580,4,409,21,33,4,2021
1581,4,409,21,15,0,2021
1582,4,409,21,14,1,2021
1583,4,409,21,9,7,2021
1584,4,409,21,20,4,2021
1585,4,409,21,13,0,2021
1586,4,409,21,6,3,2021
1587,4,409,21,5,0,2021
1588,4,409,21,12,6,2021
1589,4,409,21,8,1,2021
1590,4,409,21,11,2,2021
1591,4,409,21,12,3,2021
1592,4,409,21,16,3,2021
1593,4,409,21,7,0,2021
1594,4,409,21,5,6,2021
1595,4,417,52,45,78,2021
1596,4,417,52,41,17,2021
1597,4,417,52,12,4,2021
1598,4,417,52,16,1,2021
1599,4,417,52,4,11,2021
1600,4,417,52,2,12,2021
1601,4,417,52,8,19,2021
1602,4,417,52,17,3,2021
1603,4,417,52,10,8,2021
1604,4,417,52,37,13,2021
1605,4,417,52,36,14,2021
1606,4,417,52,46,11,2021
1607,4,417,52,10,6,2021
1608,4,417,52,4,5,2021
1609,4,417,52,6,13,2021
1610,4,417,52,11,9,2021
1611,4,417,52,6,13,2021
1612,4,417,52,21,18,2021
1613,4,417,52,14,11,2021
1614,4,417,52,6,4,2021
1615,4,417,52,12,9,2021
1616,4,417,52,16,26,2021
1617,4,417,52,5,2,2021
1618,4,432,42,41,72,2021
1619,4,432,53,17,14,2021
1620,4,432,42,23,21,2021
1621,4,432,42,18,9,2021
1622,4,432,42,17,12,2021
1623,4,432,42,71,80,2021
1624,4,432,42,68,114,2021
1625,4,432,53,49,114,2021
1626,4,432,42,70,84,2021
1627,4,432,53,28,31,2021
1628,4,432,42,11,12,2021
1629,4,432,42,27,23,2021
1630,4,432,53,61,72,2021
1631,4,432,53,45,39,2021
1632,4,432,42,25,16,2021
1633,4,432,42,9,4,2021
1634,4,432,53,12,21,2021
1635,4,432,53,11,10,2021
1636,4,432,42,19,11,2021
1637,4,432,42,13,14,2021
1638,4,432,42,22,15,2021
1639,4,432,42,8,4,2021
1640,4,416,53,35,27,2021
1641,4,416,81,34,7,2021
1642,4,416,44,18,5,2021
1643,4,416,44,11,3,2021
1644,4,416,53,24,16,2021
1645,4,416,41,5,3,2021
1646,4,416,41,15,3,2021
1647,4,416,44,29,9,2021
1648,4,416,81,22,5,2021
1649,4,416,44,12,0,2021
1650,4,416,53,26,13,2021
1651,4,416,81,8,1,2021
1652,4,416,81,10,1,2021
1653,4,416,44,35,5,2021
1654,4,416,43,24,4,2021
1655,4,416,81,25,5,2021
1656,4,416,43,7,0,2021
1657,4,416,53,9,3,2021
1658,4,416,81,19,2,2021
1659,4,416,43,17,1,2021
1660,4,416,53,12,5,2021
1661,4,421,11,98,5,2021
1662,4,421,21,13,3,2021
1663,4,421,11,24,2,2021
1664,4,421,21,16,2,2021
1665,4,421,11,20,4,2021
1666,4,421,11,18,3,2021
1667,4,421,11,18,2,2021
1668,4,421,11,59,1,2021
1669,4,421,11,36,0,2021
1670,4,421,11,42,3,2021
1671,4,421,11,73,8,2021
1672,4,421,21,11,4,2021
1673,4,421,21,15,2,2021
1674,4,421,21,6,0,2021
1675,4,421,21,8,2,2021
1676,4,421,21,10,0,2021
1677,4,408,72,41,4,2021
1678,4,408,31,26,8,2021
1679,4,408,32,36,5,2021
1680,4,408,31,24,9,2021
1681,4,408,32,37,4,2021
1682,4,408,72,20,2,2021
1683,4,408,81,12,3,2021
1684,4,408,32,24,3,2021
1685,4,408,32,17,3,2021
1686,4,408,34,8,6,2021
1687,4,408,34,14,4,2021
1688,4,408,72,22,5,2021
1689,4,408,72,26,4,2021
1690,4,408,34,14,5,2021
1691,4,408,72,14,2,2021
1692,4,408,72,10,1,2021
1693,4,408,34,14,3,2021
1694,4,408,32,24,1,2021
1695,4,408,32,81,7,2021
1696,4,408,72,85,18,2021
1697,4,408,31,35,12,2021
1698,4,408,81,15,3,2021
1699,4,408,72,39,4,2021
1700,4,408,34,24,8,2021
1701,4,408,72,27,0,2021
1702,4,408,34,24,8,2021
1703,4,408,72,15,4,2021
1704,4,408,72,19,2,2021
1705,4,408,72,26,3,2021
1706,4,408,81,13,4,2021
1707,4,408,72,38,3,2021
1708,4,408,32,41,9,2021
1709,4,408,31,41,16,2021
1710,4,407,44,112,22,2021
1711,4,407,53,168,205,2021
1712,4,407,44,49,10,2021
1713,4,407,43,47,11,2021
1714,4,407,53,32,34,2021
1715,4,407,42,22,50,2021
1716,4,407,53,36,37,2021
1717,4,407,42,36,36,2021
1718,4,407,43,45,15,2021
1719,4,407,44,46,15,2021
1720,4,407,42,25,47,2021
1721,4,407,42,27,39,2021
1722,4,407,53,31,32,2021
1723,4,407,53,23,41,2021
1724,4,407,43,50,8,2021
1725,4,407,44,49,14,2021
1726,4,407,42,20,49,2021
1727,4,407,42,22,40,2021
1728,4,407,53,29,28,2021
1729,4,407,53,28,32,2021
1730,4,407,43,45,7,2021
1731,4,407,44,45,6,2021
1732,4,407,42,21,49,2021
1733,4,407,42,31,28,2021
1734,4,407,53,36,27,2021
1735,4,407,53,29,34,2021
1736,4,407,53,15,4,2021
1737,4,407,53,14,5,2021
1738,4,407,53,2,2,2021
1739,4,407,53,1,0,2021
1740,4,407,53,1,0,2021
1741,4,407,44,2,0,2021
1742,4,407,44,2,0,2021
1743,4,407,44,4,0,2021
1744,4,407,43,1,0,2021
1745,4,407,43,7,0,2021
1746,4,407,43,5,2,2021
1747,4,406,34,8,2,2021
1748,4,406,62,9,0,2021
1749,4,406,62,14,4,2021
1750,4,406,51,12,1,2021
1751,4,406,62,9,1,2021
1752,4,406,62,4,6,2021
1753,4,406,62,20,4,2021
1754,4,406,62,5,2,2021
1755,4,406,34,10,1,2021
1756,4,406,62,8,2,2021
1757,4,406,62,9,2,2021
1758,4,406,51,6,2,2021
1759,4,406,62,7,2,2021
1760,4,406,62,8,5,2021
1761,4,406,62,18,3,2021
1762,4,406,62,80,22,2021
1763,4,406,62,8,1,2021
1764,4,406,51,11,1,2021
1765,4,406,62,5,5,2021
1766,4,406,62,13,1,2021
1767,4,406,62,9,1,2021
1768,4,406,44,9,0,2021
1769,4,406,62,10,0,2021
1770,4,406,62,2,9,2021
1771,4,406,62,5,2,2021
1772,4,406,43,1,0,2021
1773,4,406,44,1,1,2021
1774,4,406,62,4,0,2021
1775,4,406,62,3,1,2021
1776,4,406,62,5,0,2021
1777,4,406,62,5,0,2021
1778,4,406,62,5,0,2021
1779,4,406,62,7,1,2021
1780,4,406,62,12,1,2021
1781,4,406,62,15,3,2021
1782,4,406,62,7,0,2021
1783,4,406,62,6,2,2021
1784,4,406,62,3,0,2021
1785,4,406,62,10,1,2021
1786,4,406,62,6,3,2021
1787,4,406,62,7,8,2021
1788,4,406,62,5,2,2021
1789,4,406,62,3,0,2021
1790,4,406,62,6,0,2021
1791,4,406,62,7,1,2021
1792,4,406,62,7,1,2021
1793,4,406,62,6,1,2021
1794,4,406,62,4,0,2021
1795,4,406,62,2,2,2021
1796,4,406,62,6,1,2021
1797,4,406,62,5,1,2021
1798,4,406,62,3,1,2021
1799,4,406,51,4,1,2021
1800,4,406,51,10,0,2021
1801,4,406,51,5,0,2021
1802,4,406,51,3,0,2021
1803,4,406,34,3,0,2021
1804,4,406,34,1,1,2021
1805,4,406,34,3,0,2021
1806,4,406,62,3,5,2021
1807,4,406,62,7,0,2021
1808,4,406,62,8,4,2021
1809,4,406,62,2,5,2021
1810,4,406,62,5,1,2021
1811,4,403,31,304,180,2021
1812,4,403,34,200,103,2021
1813,4,403,42,113,82,2021
1814,4,403,31,74,33,2021
1815,4,403,42,70,60,2021
1816,4,403,34,98,37,2021
1817,4,403,31,85,27,2021
1818,4,403,42,48,28,2021
1819,4,403,31,15,9,2021
1820,4,403,31,75,28,2021
1821,4,403,31,23,4,2021
1822,4,403,42,53,21,2021
1823,4,403,34,54,14,2021
1824,4,403,34,41,9,2021
1825,4,403,31,101,28,2021
1826,4,403,31,32,4,2021
1827,4,403,42,20,6,2021
1828,4,403,42,10,4,2021
1829,4,403,31,11,4,2021
1830,4,403,31,10,7,2021
1831,4,403,34,16,4,2021
1832,4,403,34,20,5,2021
1833,4,403,31,27,6,2021
1834,4,403,31,28,2,2021
1835,4,403,31,8,8,2021
1836,4,403,31,6,2,2021
1837,4,403,31,7,3,2021
1838,4,403,31,11,3,2021
1839,4,403,34,12,1,2021
1840,4,403,34,16,2,2021
1841,4,403,42,11,4,2021
1842,4,403,42,10,1,2021
1843,4,403,34,30,7,2021
1844,4,403,34,25,5,2021
1845,4,402,32,79,327,2021
1846,4,402,32,69,305,2021
1847,4,402,32,35,211,2021
